title,author,publishTime,category,intro,free,price,cover
计算机体系结构基础（第3版）,胡伟武等,2021-09-01 00:00:00,计算机-理论知识,本书由国内从事微处理器设计的一线科研人员编写而成。作者从微处理器设计的角度出发，充分考虑计算机体系结构的学科完整性，强调体系结构、基础软件、电路和器件的融会贯通。全书共分12章，包括指令系统结构、计算机硬件结构、CPU微结构、并行处理结构、计算机性能分析等主要内容，重点放在作为软硬件界面的指令系统结构，以及包含CPU、GPU、南北桥协同的计算机硬件结构上。本书可作为高等院校“计算机体系结构”课程的本科生教材，同时也适合相关专业研究生或计算机技术人员参考阅读。,1,0,https://wfqqreader-1252317822.image.myqcloud.com/cover/830/41795830/s_41795830.jpg
迷人的8051单片机,高显生,2016-08-01 00:00:00,计算机-计算机综合,本书将采用一个全新的方式，带领你从零基础开始学习单片机和C语言编程，不仅让你在学习的过程中认识常用的电子元器件及其识别方式，而且使你快速地掌握8051单片机原理以及如何使用C语言来为其编写程序。当阅读完本书的全部内容后，你将会真正体会到8051单片机的经典传承和“电子DIY”的无穷魅力，从而使你走上电子研发工程师的梦想之旅！,0,30,https://wfqqreader-1252317822.image.myqcloud.com/cover/446/842446/s_842446.jpg
Word+Excel+PPT+PS+移动办公：完全自学视频教程5合1,IT教育研究工作室,2018-12-20 00:00:00,计算机-软件学习,Word、Excel与PowerPoint是微软公司开发的Office办公软件中的最常用的三个组件，本书系统并全面地讲解了Word、Excel、PPT三个办公软件的应用技巧。在内容安排上，本书最大的特点就是不仅仅指导读者“会用”Office软件，而是重在传教如何“用好”Office软件进行高效办公。,0,53.88,https://wfqqreader-1252317822.image.myqcloud.com/cover/780/36610780/s_36610780.jpg
科学之路,杨立昆,2021-09-01 00:00:00,计算机-人工智能,“图灵奖”得主、“深度学习三巨头”之一、“卷积神经网络之父”……由于在人工智能领域的突出贡献，杨立昆被中国计算机科学界和企业界所熟知。杨立昆的科学之路，谱写了一段关于勇气的宣言。他为了知识本身求学，而不是文凭，他用自己的经历，证明了通过激烈的考试竞争进入名校不是科学成功的窄门。他广泛阅读，为他科学思维的形成奠定了坚实的理论基础。他特立独行，做自己感兴趣的事情，即便那件事在短时间里不被人看好。在人工神经网络研究的低谷期，他寂寞地坚持，终于取得了举世瞩目的成就。人工智能正在颠覆人类社会，未来机器能思考吗？杨立昆的这部著作，讲述正是人工智能在我们面前崛起——这个历史上绝无仅有的时刻发生的故事。,0,61.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/915/40158915/s_40158915.jpg
跟老男孩学Linux运维：核心基础篇（上）（第2版）,老男孩,2019-08-01 00:00:00,计算机-计算机综合,本书从脉络上可分为五大部分。第一部分为Linux入门环境与基础（第0章~第4章），此部分着重介绍了新手需要了解的计算机核心硬件基础知识。第二部分为Linux目录结构与文件属性（第5章~第9章）。着重讲解的是Linux的目录结构与重要文件路径知识，Linux系统开机启动核心知识，大量和文件、目录相关的核心命令讲解与实践，Linux系统文件类型、权限、用户、用户组、时间戳、软硬连接等核心知识。第三部分为中高级实战知识和技能篇（第10章~第15章）。着重讲解的是Linux系统各类特殊字符，正则表达式与三剑客知识，Linux系统12位权限，Linux系统定时任务，Linux用户管理知识与企业级用户管理项目案例。,0,65,https://wfqqreader-1252317822.image.myqcloud.com/cover/202/26268202/s_26268202.jpg
PowerShell实战,亚当·伯特伦,2022-05-01 00:00:00,计算机-编程设计,本书通过大量实例带领系统管理员将众多的日常任务自动化，构建自定义工具，充分利用神通广大的PowerShell。全书分为三大部分。第一部分概述PowerShell的基本功能和用法，以及一些基本的编程概念，如变量、对象、函数、模块等。第二部分详述日常任务的自动化，内容包括如何解析结构化数据，以及如何构建服务器管理工具。第三部分介绍如何构建模块，内容涉及优秀模块的设计策略，以及将测试服务器环境自动化，预置Hyper-V虚拟机，安装操作系统，部署和配置SQL服务器等。,0,44.9,https://weread-1258476243.file.myqcloud.com/weread/cover/66/3300018866/s_3300018866.jpg
看透Spring MVC：源代码分析与实践,韩路彪,2016-01-01 00:00:00,计算机-计算机综合,本书除了分析Spring MVC的源代码，还系统地介绍了各种网站架构的演变以及Web开发中所涉及的协议和Tomcat的实现方法，现在很多程序员都想了解这方面的知识，但苦于缺乏通俗易懂的资料，而且这些也是程序员达到更高的层次所需要的知识。,0,25,https://wfqqreader-1252317822.image.myqcloud.com/cover/127/758127/s_758127.jpg
Kubernetes生产化实践之路,孟凡杰等,2020-12-01 00:00:00,计算机-计算机综合,Kubernetes是由谷歌主导的基于容器技术的集群管理系统，其设计理念多数衍生自谷歌内部的集群管理系统的设计和运维经验。 本书从设计层面剖析了Kubernetes的设计原理，并阐述了其设计背后的生产系统问题。Kubernetes作为开放式平台，具有对不同类型的应用（无论是有状态应用还是无状态应用，无论是在线服务还是离线任务）进行统一管控的能力。 本书从互联网公司的视角出发，分享了如何构建高可用的多租户集群，如何确保集群的稳定性和高性能。此外，本书阐述了数据面优化的重要性，并介绍了各个关键点，以确保使用物理机或虚拟机的应用在迁移至容器平台后能够获得最佳性能。 本书的适读对象包括Kubernetes架构师、运维人员、测试工程师、技术经理，以及寻求应用落地方案的软件架构师和开发人员。另外，本书偏向生产系统最佳实践，对于已有Kubernetes基础的读者，阅读本书会有事半功倍的效果。,0,96.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/598/35808598/s_35808598.jpg
算法精粹：经典计算机科学问题的Python实现,大卫·科帕克,2020-07-01 00:00:00,计算机-编程设计,本书是一本面向中高级程序员的算法教程，借助Python语言，用经典的算法、编码技术和原理来求解计算机科学的一些经典问题。全书共9章，不仅介绍了递归、结果缓存和位操作等基本编程组件，还讲述了常见的搜索算法、常见的图算法、神经网络、遗传算法、k均值聚类算法、对抗搜索算法等，运用了类型提示等Python高级特性，并通过各级方案、示例和习题展开具体实践。 本书将计算机科学与应用程序、数据、性能等现实问题深度关联，定位独特，示例经典，适合有一定编程经验的中高级Python程序员提升用Python解决实际问题的技术、编程和应用能力。,0,37.76,https://wfqqreader-1252317822.image.myqcloud.com/cover/600/32037600/s_32037600.jpg
主数据驱动的数据治理：原理、技术与实践,王兆君 曹朝辉 王钺,2019-04-01 00:00:00,计算机-数据库,“数据”已成为企业的一项宝贵的战略资产。为了使庞大的数据发挥更大的价值，企业必须着眼于数据治理和综合利用。主数据驱动的数据治理是指从企业杂乱的数据中捕捉具有高业务价值、被企业内各业务部门重复使用的关键数据进行管理，构建单一、准确、权威的数据来源，从而提高企业的整体数据质量，提升数据资产价值，推动业务创新，全面增强企业竞争力。本书编者将近10年在数据治理咨询工作中积累的经验和知识进行总结，通过对数据治理的原理、技术、案例、发展趋势等内容的介绍，为读者进行数据治理、主数据管理实践提供重要的参考。 全书分为4篇，共14章。第一篇数据治理概念（第1~3章），面向数据治理组织管理者，从数据治理的必要性、可行性、应用效果等进行展开，回答管理者关心的数据治理的核心问题； 第二篇数据治理实施（第4~8章），面向数据治理团队成员，介绍数据治理工作的前期准备、工作步骤、治理过程、后期运维等内容； 第三篇数据治理技术（第9~13章），面向IT工程技术人员，从技术视角展开数据治理的系统架构与模型、数据治理质量评估、数据安全保护、数据集成服务等内容； 第四篇数据治理前景（第14章），对数据治理应用前景进行展望。 本书可作为从事信息化建设的管理者、数据治理团队、IT咨询从业者、IT工程技术人员、相关专业在校师生的参考读物。,0,57.85,https://wfqqreader-1252317822.image.myqcloud.com/cover/829/26846829/s_26846829.jpg
Python语言及其应用（第2版）,比尔·卢巴诺维奇,2022-03-01 00:00:00,计算机-编程设计,本书分为上、下两大部分，共计22章。第一部分（第1~11章）由浅入深地介绍Python的基础知识，包括变量、数值、条件语句、文本字符串、循环语句、元组、列表、字典、集合、函数、对象、类、模块、库，等等。掌握这些基础知识将为运用Python奠定牢固的基础。第二部分（第12~22章）介绍Python的应用，所涉及的领域包括Web应用、数据库、网络和机器学习。你将学会用Python处理时间、进行网络通信、完成数据科学任务等，还会了解并发的相关知识。,0,64.9,https://wfqqreader-1252317822.image.myqcloud.com/cover/933/43663933/s_43663933.jpg
Unity3D网络游戏实战（第2版）,罗培羽,2018-11-01 00:00:00,计算机-编程设计,本书针对第1版进行改版，将“单机游戏”融入到网络部分的实例中，在讲解网络通信原理的同时，给出各个知识点的案例，并开发客户端的网络模块和服务端程序框架。然后将一部分的坦克游戏改造成联网对战的多人游戏。本书基于Unity3D最新版本编写，书中例子为商业游戏简化版本，读者可以从中了解商业游戏的设计思路和实现方法。读者看完本书，初步拥有开发一款完整网络游戏的能力。,0,45,https://wfqqreader-1252317822.image.myqcloud.com/cover/125/23863125/s_23863125.jpg
自己动手实现Lua：虚拟机、编译器和标准库,张秀宏,2018-10-01 00:00:00,计算机-编程设计,本书是一本面向Lua程序员和脚本语言爱好者的语言自制指南和实战宝典。全书将带给读者3个维度的收获：维度1：深入理解Lua语言本身作者融合自己丰富的工程实践经验，详细阐述了Lua语言的核心语法和实现原理，深入探讨了Lua虚拟机、编译器和标准库的实现，并给出了实际可以编译执行的代码。维度2：从零开始实现一门脚本语言本书以Lua语言为例，系统、完整地（涵盖虚拟机、编译器和标准库）讲解了如何零基础编写一门脚本语言，帮助读者彻底理解脚本语言的工作原理。维度3：提升Go和Java语言编程能力本书分别用Go语言和Java语言来实现Lua，包含大量对Go和Java的使用，有很多巧妙的设计，能帮助读者提升Go和Java的编程能力。全书共21章，分为3个部分：第一部分（第1-13章） 主要讲解Lua API和虚拟机的实现，包括二进制chunk格式、Lua虚拟机指令集、元编程、错误处理等。第二部分（第14-17章）主要讨论Lua语法和编译器的实现，包括词法分析、语法分析、代码优化、代码生成等。第三部分（第18-21章） 主要讲解Lua辅助API和标准库实现，包括基础库、实用工具库、包和模块、协程等。,0,45,https://wfqqreader-1252317822.image.myqcloud.com/cover/896/23364896/s_23364896.jpg
Procreate手绘插画入门教程：我的iPad能画出全世界,叶汁编著,2021-05-01 00:00:00,计算机-软件学习,用iPad画画的好处之一是方便、实用，灵感来了就能画。那么，用iPad画画和用纸笔画画有什么不同呢？小白也能自学iPad画画吗？本书主要介绍了用iPad和Procreate软件绘制插画的基础技法。全书共有9章：第1章介绍了iPad绘画的基本知识，包括常用软件Procreate的基本操作方法和色彩基础知识等；第2章介绍了绘制萌物线条的技法；第3章至第9章介绍了不同主题案例的绘制方法，包括萌宠、食物、植物、头像、平铺式插画、名画和旅行手账等。书中所选取的案例简单易学，即便是没有任何绘画基础的读者也能够快速上手。本书作者希望能带着大家了解iPad绘画，克服对Procreate软件的恐惧，教会大家用心、用爱去记录生活，用iPad描绘每一个甜蜜的瞬间。全书内容基础、简单，画风可爱，十分适合零基础读者阅读。,0,39.8,https://wfqqreader-1252317822.image.myqcloud.com/cover/59/43897059/s_43897059.jpg
图解物联网,NTT DATA集团 河村雅人等,2017-04-01 00:00:00,计算机-计算机综合,本书运用丰富的图例，从设备、传感器以及传输协议（MQTT）等构成物联网的技术要素讲起，逐步深入讲解如何灵活运用物联网。内容包括用于实现物联网的架构、传感器的种类以及能从传感器获取的信息等基础知识，并进一步介绍了感测设备原型设计所必需的Arduino等主板及这些主板的选择方法，连接传感器的电路，传感器的数据分析，乃至物联网跟智能手机/可穿戴设备的联动等。此外，本书以作者们开发的物联网系统为例，讲述了硬件设置、无线通信以及网络安全等运用物联网系统时会出现的问题和必备的诀窍。,0,29.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/912/22806912/s_22806912.jpg
深度探索C++对象模型,斯坦利·B.李普曼,2012-01-01 00:00:00,计算机-编程设计,作者Lippman参与设计了全世界第一套C++编译程序cfront，这本书就是一位伟大的C++编译程序设计者向你阐述他如何处理各种explicit（明确出现于C++程序代码中）和implicit（隐藏于程序代码背后）的C++语意。本书专注于C++面向对象程序设计的底层机制，包括结构式语意、临时性对象的生成、封装、继承，以及虚拟——虚拟函数和虚拟继承。这本书让你知道：一旦你能够了解底层实现模型，你的程序代码将获得多么大的效率。Lippman澄清了那些关于C++额外负荷与复杂度的各种错误信息和迷思，但也指出其中某些成本和利益交换确实存在。他阐述了各式各样的实现模型，指出它们的进化之道及其本质因素。书中涵盖了C++对象模型的语意暗示，并指出这个模型是如何影响你的程序的。,0,13.8,https://wfqqreader-1252317822.image.myqcloud.com/cover/995/33380995/s_33380995.jpg
STM32库开发实战指南：基于STM32F4,刘火良 杨森,2017-02-01 00:00:00,计算机-计算机综合,本书着重讲解STM32F429的外设以及外设的应用，力争全面分析每个外设的功能框图和使用方法，让读者可以零死角地玩转STM32F429。基本每个章节对应一个外设，每章的主要内容大概分为3个部分，第1部分为简介，第2部分为外设功能框图分析，第3部分为代码讲解。外设简介则是用作者自己的话把外设概括性地介绍一遍，力求语句简短，通俗易懂，避免照抄数据手册中的介绍。外设功能框图分析是每章的重点，该部分会详细讲解功能框图各部分的作用，是学习STM32F429的精髓所在，掌握了整个外设的框图则可以熟练地使用该外设，熟练地编程，日后学习其他型号的单片机也会得心应手。即使单片机的型号不同，外设的框图基本也是一样的。这一步的学习比较枯燥，但是必须下功夫钻研，方能学有所成。,0,40,https://wfqqreader-1252317822.image.myqcloud.com/cover/737/852737/s_852737.jpg
Python金融大数据挖掘与分析全流程详解,王宇韬 房宇亮 肖金鑫,2019-08-01 00:00:00,计算机-编程设计,金融从业者每天都要与海量的数据打交道，如何从这些数据中挖掘出需要的信息，并进行相应的分析，是很多金融从业者非常关心的内容。本书以功能强大且较易上手的Python语言为编程环境，全面讲解了金融数据的获取、处理、分析及结果呈现。全书共16章，内容涉及Python基础知识、网络数据爬虫技术、数据库存取、数据清洗、数据可视化、数据相关性分析、IP代理、浏览器模拟操控、邮件发送、定时任务、文件读写、云端部署、机器学习等，可以实现舆情监控、智能投顾、量化金融、大数据风控、金融反欺诈模型等多种金融应用。无论是编程知识还是金融相关知识，本书都力求从易到难、循序渐进地讲解，并辅以商业实战案例来加深印象。本书定位为一本金融科技入门读物，但书中的数据挖掘与分析思想对其他行业来说也具备较高的参考价值。本书又是一个金融科技工具箱，里面的代码可以方便地速查速用，解决实际工作中的问题。本书适合金融行业的从业人员学习。对于大中专院校金融、财会等专业的师生，以及具备一定计算机编程基础，又希望投身金融行业的读者，本书也是不错的参考读物。,0,45,https://wfqqreader-1252317822.image.myqcloud.com/cover/799/26261799/s_26261799.jpg
Windows PowerShell实战指南（第3版）,道·琼斯 杰弗瑞·希克斯,2017-12-01 00:00:00,计算机-计算机综合,PowerShell已经是一门开源、跨平台的脚本语言与管理Shell。在DevOps流行的现在，PowerShell无疑是的实现语言之一。本书几乎涵盖了PowerShell所涉及技术的方方面面，提供了大量实战案例，同时还包含了PowerShellv5功能的内容。只需要一个月、每天一小时，读者能够轻松掌握PowerShell的实战技能。本书作者是PowerShell界泰斗DonJones与JefferyHicks。他们都是多年的PowerShellMVP，并以简洁、易入门的培训与写作风格而著称。,0,44.16,https://wfqqreader-1252317822.image.myqcloud.com/cover/183/22651183/s_22651183.jpg
IDEO，设计改变一切（10周年纪念版）,蒂姆·布朗,2019-12-18 00:00:00,计算机-理论知识,本书是《IDEO，设计改变一切》的全新升级。作者在保留了原版内容的基础上，对近十年来，设计思维领域的发展变化进行了梳理与总结。作者尝试应用设计思维的技能来解决“真正棘手的问题”，并将自己的发现与所得呈现在这本书中。这不是写给设计师看的书，是为追求设计思考的组织及个人打造的蓝图，协助将设计思考这种以创意解决难题的做法，带进生活、组织、产品和服务，为社会整体和企业发掘新的替代方案。思考的价值不只局限在创意产业，或负责产品设计的工作者。事实上，用设计思考来解决需要多方考虑的抽象问题时，往往能发挥强大的功效，例如提升顾客对旅馆的经验感受，鼓励银行客户存更多的钱，或为公益广告铺陈感动人心的叙述。设计思考的应用范围不断扩大，以解决各样的议题与关怀。,0,48.93,https://wfqqreader-1252317822.image.myqcloud.com/cover/219/27416219/s_27416219.jpg
Excel也可以很好玩,伍云辉编著,2012-10-01 00:00:00,计算机-软件学习,本书以一位应届毕业生的职场成长经历为主线，根据主人公的工作经历，由浅入深地介绍Excel在日常工作中的应用。从最初在Excel中输入数据、对表格进行编辑、格式化工作表，到应用Excel模板、使用公式处理数据、使用函数处理数据、用Excel图表制作报表、对数据进行排序、筛选，再到使用Excel的宏、VBA编程、使用方案、规划求解对工作中的数据进行预测等高级应用，作者都进行了深入讲解。,1,0,https://wfqqreader-1252317822.image.myqcloud.com/cover/597/680597/s_680597.jpg
从0到1：jQuery快速上手,莫振杰,2020-04-01 00:00:00,计算机-编程设计,作者根据自己多年的前后端开发经验，站在完全零基础读者的角度，基于jQuery 1.12.x版本，详尽介绍了jQuery的基础知识及开发技巧。 《从0到1 jQuery快速上手》分为14章，前10章主要介绍jQuery的基本技术，包括常用选择器、DOM操作、事件操作、jQuery动画、过滤方法、查找方法等；后4章主要介绍jQuery的进阶技巧，包括工具函数、开发插件、Ajax操作以及高级技巧。 此外，本书不但配备了所有案例的源代码，作者还结合实际工作和前端面试的经验，精选了很多高质量的练习题。为了方便高校老师教学，本书还提供了配套的PPT课件。本书适合作为前端开发人员的参考书，也可以作为大中专院校相关专业的教学参考书。,0,30.9,https://wfqqreader-1252317822.image.myqcloud.com/cover/189/30393189/s_30393189.jpg
过滤泡：互联网对我们的隐秘操纵（新闻与传播学译丛·学术前沿系列）,伊莱·帕里泽,2020-08-15 00:00:00,计算机-数据库,2011年3月，伊莱·帕里泽在TED的一次演讲中提出了“过滤泡”的概念，用来指认一种“智能隔离状态”：受技术媒介的影响，用户与不同的意见信息分离，被隔离在自己的文化或思想泡沫中。帕里泽呼吁那些可以形塑互联网功能的巨头公司，要正视这种信息过滤形式，仔细考虑其可能给社会带来的负面效应。该演讲虽然只有不到10分钟，但在YouTube网站上点击量累积超过400万次。之后在此基础上出版的《过滤泡》一书，引发了轰动式的反响。 本书虽然成书于2011年，中间互联网历经天翻地覆的变化，书中提到的一些互联网公司和应用甚至已经成为“互联网历史”，但另一方面，书中的观点和结论不仅没有过时，反而是更多后来的现实案例完全印证和支持了作者当时的预言。当我们满怀期望即将进入一个高速互联、线上线下无缝对接、全景式沉浸传播的时代时，多年前作者对于互联网未来生态发展的愿景，而今依然能够获得广泛的共识。 “过滤泡”这一概念的重要社会影响在于，它指出了互联网巨头能够凭借自身的技术能力，对信息流动进行重组和垄断，它提醒用户在使用互联网时，要切实关注自身的隐私保护，对搜索引擎和各类网络应用保持清醒的态度。因为对于善的公共生活而言，透明且多样化的信息环境至关重要。,0,35.88,https://weread-1258476243.file.myqcloud.com/weread/cover/54/3300021454/s_3300021454.jpg
Photoshop CS6从入门到精通,恒盛杰资讯编著,2013-04-01 00:00:00,计算机-图像视频,本书通过介绍photoshop cs6软件的应用对图形图像的处理进行了全面的、由浅入深的讲解。根据软件的基础知识和实际应用，将本书分成了四篇，即基础篇、核心技术篇、技巧应用篇和综合实例篇。基础篇和核心技术篇对每部分的知识点进行了科学分类，并利用“知识补充”和“技巧点拨”的方式对衍生的操作和技巧进行提炼，帮助读者快速掌握该软件的操作。针对重要的、常用的知识点进行基础操作与实际应用相结合的技术演练，让读者在软件的学习中逐步提升图形图像处理的水平，最后利用技巧应用篇和综合实例篇中的实例，有针对性地讲解photoshop在实际生活和工作中的应用，使读者快速有效地掌握该软件。,0,40,https://wfqqreader-1252317822.image.myqcloud.com/cover/715/621715/s_621715.jpg
数据分析即未来：企业全生命周期数据分析应用之道,格雷戈里·S.纳尔逊,2020-06-01 00:00:00,计算机-数据库,本书的灵感来自Ralph Kimball的作品，我记得当我读第1版的Data Warehouse Toolkit（Kimball，1996）时，我在心里对自己说“这本书讲得有道理。”与一般商业和技术书籍中经常出现的大谈概念的处理方法非常不同，Kimball在这本书中为我们提供了真正进行数据仓库建设所需要的实用方法、工具和流程。不管是针对已经熟悉数据仓库的专业人士，还是刚开始接触这一解决方案的初学者，Kimball在书中都给他们提供了数据仓库相关领域的准确概述，以及数据仓库全生命周期和关键流程的完整框架。我希望你会发现，本书能够不负这一灵感，它为数据分析生命周期提供了一个全面和实用的指南，并着重于为你的组织打造行之有效的数据分析能力。,0,45,https://wfqqreader-1252317822.image.myqcloud.com/cover/436/35374436/s_35374436.jpg
你不知道的JavaScript（下卷）,凯尔·辛普森,2017-12-01 00:00:00,计算机-编程设计,“你不知道的JavaScript”系列就是要让不求甚解的JavaScript开发者迎难而上，深入语言内部，弄清楚JavaScript每一个零部件的用途，轻松理解前端圈里出现的各种技术、框架和流行术语。本书介绍了该系统的两个主题：“起步上路”以及“ES6及更新版本”。,0,39.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/895/22806895/s_22806895.jpg
Web测试囧事,黄勇等,2017-07-01 00:00:00,计算机-编程设计,以大型购物网站Web测试为背景场景，以初入测试领域的小蔡为主人公，以功能测试、性能测试、安全性测试、自动化测试、移动Web测试、非功能性测试以及其他类型的测试为主线，向大家展示不同测试场景下，如何发现、分析并解决问题。本书通过对故事的分析，引出缺陷出现的规律和模式，并通过对缺陷模式的总结和抽象化，提示大家在以后的测试中如何更高效地捕捉类似缺陷。本书并没有详细描述如何通过对Bug的分析发现开发人员的开发模式，以避免缺陷。所以，如何预防开发人员编写存在缺陷的代码，帮助他们了解自己的弱点，使之有针对性地提高，就需要读者们从这一个个小故事中“悟”。,0,25,https://wfqqreader-1252317822.image.myqcloud.com/cover/917/906917/s_906917.jpg
分布式中间件技术实战：Java版,钟林森,2019-11-01 00:00:00,计算机-编程设计,本书主要围绕构建分布式系统架构的“中间件”实践展开介绍。开篇首先介绍了分布式系统架构的相关知识要点，包括其功能、作用以及演进历程，并由此引出了分布式中间件的相关介绍；紧接着重点介绍了目前在实际生产环境中应用得比较广泛的几款Java中间件，包括缓存中间件Redis、消息中间件RabbitMQ、统一协调管理中间件ZooKeeper及综合中间件Redisson等，主要介绍了这几款中间件的基本概念、典型的应用场景及相应的功能组件等。值得一提的是，本书在介绍这几款中间件的理论知识时，还以微框架Spring Boot作为奠基，整合相关中间件之间的依赖，并以笔者实际的经验结合实际项目中的典型业务场景进行代码实战。本书适合中间件实践经验为零的开发者阅读；而对于有一定Java应用开发经验的工程师而言，通过阅读本书可以了解中间件在构建企业级应用系统的过程中所提供的解决思路和方案。,0,65,https://wfqqreader-1252317822.image.myqcloud.com/cover/404/27371404/s_27371404.jpg
规律与逻辑：用户体验设计法则,孔雅轩,2019-04-01 00:00:00,计算机-图像视频,本书较为系统地讲解了用户体验设计师的职能及价值体现的方法，由点到面地分析了用户体验设计的方法与技巧，目的是让读者能够全方位地进行学习，使自己在互联网行业变化如此迅速的当下不被淘汰。  全书分为8章。第1章对用户体验的概念、用户体验设计师的职责与价值等内容进行了分析；第2章主要对App设计中的基础规范进行了系统全面的讲解；第3章讲解了视觉体验基础理论；第4章讲解了视觉体验的进阶内容；第5章主要让读者了解交互体验基础阶段的内容；第6章通过对交互设计中“可用性”“易用性”“好用性”3个阶段的讲解，让读者对交互设计进阶阶段的知识有所认知；第7章从情感化体验出发，教读者懂得如何给产品增加“温度”，拉近用户与产品之间的距离；第8章主要教读者如何持续地进行自我提升，并且真正具备用户体验设计师的气质。  本书适合准备从事或正在从事用户界面设计、用户体验设计及交互设计的相关人士学习和使用。,0,44.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/699/30210699/s_30210699.jpg
跟闪电侠学Netty：Netty 即时聊天实战与底层原理,俞超,2022-03-01 00:00:00,计算机-软件学习,这是一本专门为Netty初学者打造的入门及进阶学习图书，无论你之前有没有使用过Netty，都可以从本书中有所收获。 本书分上下两篇。上篇通过一个即时聊天系统的实战案例，让读者能够系统地使用一遍Netty，全面掌握Netty的知识点；下篇通过对源码的层层剖析，让读者能够掌握Netty底层原理，知其然并知其所以然，从而编写出高性能网络应用程序。 如果你想全面系统地学习Netty，并掌握一些性能调优方法，本书上篇可以帮助你完成这个目标。如果你想深入了解Netty的底层设计，编写出更灵活高效的网络通信程序，本书下篇可以帮助你完成这个目标。如果你从未读过开源框架源码，本书将是你的第一本源码指导书，读源码并不难，难的是迈出这一小步，之后就能通往更广阔的世界。,0,75.6,https://weread-1258476243.file.myqcloud.com/weread/cover/61/3300017661/s_3300017661.jpg
Python自动化开发实战,黄永祥,2019-05-01 00:00:00,计算机-编程设计,本书站在初学者的角度，从原理到实践，循序渐进地讲述了使用Python实现自动化开发的核心技术。全书从逻辑上可分为Python基础知识、Python自动化技术和自动化系统开发三部分。Python基础知识部分主要介绍Python的变量、数据类型、流程控制语句、函数与类等基础语法。Python自动化技术部分分别介绍网页、计算机系统、软件和手机的自动化技术，并将自动化技术与人工智能的计算机视觉结合使用，使自动化程序更为稳定和智能。自动化系统开发部分介绍如何开发一个统一调度和管理自动化程序的Web系统，通过该系统可实现分布式管理自动化程序的运行情况。 本书由浅入深，注重实战，适用于从零开始学习开发自动化程序和系统的初学者，或者已经有一些自动化程序开发经验，但希望更加全面、深入理解Python自动化开发的人员。,0,48.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/781/26846781/s_26846781.jpg
Swift 5从零到精通iOS开发训练营,张益珲,2021-10-01 00:00:00,计算机-编程设计,本书由专业的iOS开发工程师根据新发布的Swift 5.5编程语言精心编撰，书中兼备核心语法、编程技巧与应用实践3大主题。本书第一部分从Xcode开发工具及Swift学习环境的搭建开始，重点介绍Swift的语言特性和应用场景，提供了大量编程练习，帮助读者尽快掌握Swift语言的精髓。第二部分介绍Swift开发iOS应用的基本技能，包括独立UI控件的应用、视图界面逻辑的开发、动画与布局技术、网络与数据处理技术以及新的SwiftUI编程技术等，旨在带领读者独立开发一款iOS应用程序。第三部分为应用部分，这部分安排了实战项目（简易计算器、生活记事本、中国象棋游戏），项目的安排由简到难，旨在全面锻炼读者的实际开发能力，使用Swift进行开发实践。本书还在每一章中插入了模拟面试题，以帮助读者应对iOS开发职位的面试。通过本书的学习，读者可以轻松地掌握使用Swift语言开发一款iOS软件从理论到实践的全部技术细节。本书适合使用Swift 开发iOS应用的新手，以及有Objective-C基础，想学习Swift 的iOS开发人员学习，也适合作为培训机构与大中专院校移动开发课程的教学用书或面试指导书。,0,83.3,https://weread-1258476243.file.myqcloud.com/weread/cover/57/3300020857/s_3300020857.jpg
More Effective C++：35个改善编程与设计的有效方法（中文版）,斯考特·梅耶,2011-01-01 00:00:00,计算机-编程设计,继Effective C++之后，Scott Meyers于1996推出这本“续集”。条款变得比较少，页数倒是多了一些，原因是这次选材比“第一集”更高阶，尤其是第5章。Meyers将此章命名为技术（techniques），并明白告诉你，其中都是一些patterns，例如virtual constructors，smart pointers，reference counting，proxy classes，double dispatching……这一章的每个条款篇幅都达15~30 页之多，实在让人有“山重水复疑无路，柳暗花明又一村”之叹。虽然出版年代稍嫌久远，但本书并没有第2版，原因是当其出版之时（1996），C++ Standard已经几乎定案，本书即依当时的标准草案而写，其与现今的C++ 标准规范几乎相同。而且可能变化的几个弹性之处，Meyers也都有所说明与提示。读者可以登录作者提供的网址，看看上下两集的勘误与讨论（数量之多，令人惊恐。幸好多是技术讨论或文字斟酌，并没有什么重大误失）。,0,11.8,https://wfqqreader-1252317822.image.myqcloud.com/cover/11/33381011/s_33381011.jpg
