title,author,publishTime,category,intro,free,price,cover
Excel数据处理与分析,常敏 付俊辉 李五洲等编著,2018-11-01 00:00:00,计算机-软件学习,本书全面、系统地讲解了Excel在数据处理和分析中的日常应用。结构独具匠心，以应知应会的知识为主线，以实际案例和应用技巧为主题，有助于职场人士解决实际工作中的问题，提高工作效率，培养Excel应用能力。全书共9章，主要内容包括你真的认识Excel吗、数据输那些事儿、给数据洗洗脸、数据计算很简单、人人都会数据分析、使用数据透视表分析数据、拿图表讲故事、认识Excel中的高级功能及综合案例等。本书全面、系统地讲解了Excel在数据处理和分析中的日常应用。结构独具匠心，以应知应会的知识为主线，以实际案例和应用技巧为主题，有助于职场人士解决实际工作中的问题，提高工作效率，培养Excel应用能力。全书共9章，主要内容包括你真的认识Excel吗、数据输那些事儿、给数据洗洗脸、数据计算很简单、人人都会数据分析、使用数据透视表分析数据、拿图表讲故事、认识Excel中的高级功能及综合案例等。,0,41.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/692/25462692/s_25462692.jpg
UG NX 1953中文版基础入门一本通,张云杰编著,2020-09-01 00:00:00,计算机-软件学习,本书针对UG NX 1953系列的各项设计功能，从NX使用入门开始讲解，详细介绍了其基本操作、草绘设计、特征设计、特征操作和编辑、曲面设计和曲面编辑、装配设计、工程图设计、钣金设计、模具设计和数控加工等内容，并且针对应用设计了综合范例，另外，本书还配备了多媒体教学网络资源和技术论坛及QQ群，便于读者学习交流。本书结构严谨、内容翔实，知识全面，可读性强，设计实例专业性强，步骤明确，是广大读者快速掌握NX 1953系列的自学实用指导书，也可作为大专院校计算机辅助设计课程的指导教材。,0,62.93,https://wfqqreader-1252317822.image.myqcloud.com/cover/910/41202910/s_41202910.jpg
TopSolid Wood软件设计技术与应用,刘晓红 袁海翔 陈庆颂 刘振新,2017-04-01 00:00:00,计算机-软件学习,TopSolidWood是法国Missler公司旗下的专为木工、家具行业开发的一款软件。《TopSolidWood软件设计技术与应用》内容包括初识TopSolidWood、初识TopSolidWood、木工功能介绍、柜子的完整创建流程、视图与坐标系、组件、进阶设计、常见问题及解决方法以及学生习作介绍。,0,14.7,https://wfqqreader-1252317822.image.myqcloud.com/cover/39/40912039/s_40912039.jpg
Autodesk Revit参数化设计之道：Dynamo实战剖析,柏慕联创组编,2021-10-01 00:00:00,计算机-软件学习,本书主要基于AutodeskRevit上的开源插件：可视化编程软件Dynamo展开，面向建设工程领域，适用于建筑行业各个专业的设计、施工、管理方面的专业人士和研究人员，高校师生，软件开发工程师以及BIM爱好者。本书为读者提供了大量的实战技巧，具有较强的针对性、知识性、独创性与实用性。本书第1章以例题的形式讲解Dynamo基础知识，串联关键知识点，避免了枯燥的理论讲解，增加了可读性，同时为真实项目实战打下基础。在第2章案例应用，分别从案例背景、解决方案、案例知识点、案例详解四个方面对每一个真实案例进行讲解。通过提出项目需求，探究解决思路，解决项目问题，带领读者由浅入深，逐步掌握解决问题的思路和方法，举一反三，解决自身的实际工程问题，并且借助BIM技术，从源头提高项目的综合应用与管理能力，为读者今后的职业提升和项目经济收益提供帮助。第3、4章深入地讲解了DesignScript语法、Python调用RevitAPI等知识点，可以帮助有一定基础的读者进一步提升自身实力，为脚本优化和二次开发打下基础。能更好地帮助读者理解软件的API，并为工程需求服务，这也是当今建设领域一名BIM工程师的必备技能。,0,49.9,https://wfqqreader-1252317822.image.myqcloud.com/cover/758/43806758/s_43806758.jpg
独立游戏开发：基础、实践与创收（Unity 2D Android篇）,王寅寅,2020-04-01 00:00:00,计算机-软件学习,本书第1篇适合所有想要了解独立游戏开发的读者阅读，第2、3篇则适合有一定C#或Java编程语言基础的游戏开发初学者阅读。虽然本书有对编程语言知识的要求，但并不包括对编程语言底层特性和复杂技巧的运用。就C#语言而言，Unity引擎将其使用难度降到了脚本语言的水平，因此读者无须全面学习C#语言知识，仅掌握其基础即可，这对于对游戏开发抱有强烈兴趣的读者来说应该不是问题。不过，即便本书对编程语言的相关知识要求不高，但独立游戏开发也绝非易事。对于本书的学习，读者必须要有长期阅读、反复阅读的思想准备，并在阅读过程中亲自实践，举一反三，必要时还需要查阅其他资料，这样才能为形成自己的独立游戏开发知识体系打下坚实的基础。,0,49,https://wfqqreader-1252317822.image.myqcloud.com/cover/976/30762976/s_30762976.jpg
ABAQUS基础入门与案例精通,张建华 丁磊编著,2012-06-01 00:00:00,计算机-软件学习,本书详细介绍了ABAQUS6.10在线性静力分析、接触分析、弹塑性分析、复合材料、断裂、疲劳分析、热应力分析、多体分析、显式动态分析等领域的分析方法，并结合大量实例详细讲解操作步骤。在讲解基本操作的同时，精心选择了针对操作的案例帮助读者掌握相关知识，并在每章的最后配以综合应用实例，使读者进一步加深对各章知识的理解，循序渐进地掌握使用Abaqus进行有限元分析的相关操作技巧，从而能够快速、全面、准确地掌握Abaqus解决实际工程问题。,0,27.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/763/653763/s_653763.jpg
Photoshop+CorelDRAW平面设计案例实战：从入门到精通（视频自学全彩版）,创锐设计编著,2021-08-01 00:00:00,计算机-软件学习,本书以平面设计的典型应用为主线，通过多个精心设计的典型案例，讲解了如何结合使用Photoshop和CorelDRAW完成不同类型、不同风格的平面设计项目。全书共10章。第1章讲解平面设计的基础知识，主要内容包括平面设计的概念和要素、平面设计的相关术语、Photoshop和CorelDRAW的基本操作等。第2～10章为项目实战，涵盖VI设计、网络广告设计、海报设计、宣传单设计、书籍封面设计、画册设计、包装设计、移动UI设计、网页设计等平面设计的分支领域，每一章详解两个具有代表性的案例。通过学习本书，读者不仅能掌握相关的软件功能和应用技巧，而且能获得设计灵感，开拓设计思路，提升综合设计能力。本书适合Photoshop和CorelDRAW的初级、中级用户，以及有志于从事平面设计相关工作的人员阅读，也可作为培训机构、大中专院校相关专业的教材。,0,59.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/729/40796729/s_40796729.jpg
Excel数据处理与分析实战宝典（第2版）,耿勇编著,2018-12-01 00:00:00,计算机-软件学习,本书从实际工作应用出发，重点介绍了数据处理的重要技巧及函数的应用，特别是数据清理技术的应用能让读者对数据去伪存真，掌握数据主动权，全面掌控数据；Excel中SQL、数据透视表、PowerQuery、PowerPivot、VBA的应用重在挖掘隐藏的数据价值，轻松整合海量数据；各种图表类型的制作技巧及PowerView的应用可展现数据可视化效果，让数据说话,0,62.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/696/25462696/s_25462696.jpg
Learn Microsoft Office 2019,Linda Foulkes,2020-05-29 00:00:00,计算机-软件学习,"Learn Microsoft Office 2019 provides a comprehensive introduction to the latest versions of Microsoft Word, Excel, PowerPoint, Access, and Outlook. With the help of illustrated explanations, this Microsoft Office book will take you through the updated Office 2019 applications and guide you through implementing them using practical examples.You&apos;ll start by exploring the Word 2019 interface and creating professional Word documents using elements such as citations and cover pages, tracking changes, and performing mail merge. You&apos;ll then learn how to create impressive PowerPoint presentations and advance to performing calculations and setting up workbooks in Excel 2019, along with discovering its data analysis features. Later chapters will focus on Access 2019, assisting you in everything from organizing a database to constructing advanced queries. You&apos;ll then get up to speed with Outlook, covering how to create and manage tasks, as well as how to handle your mail and contacts effortlessly. Finally, you&apos;ll find solutions to commonly encountered issues and best practices for streamlining various workplace tasks.By the end of this book, you&apos;ll have learned the essentials of Office business apps and be ready to work with them to boost your productivity.",0,63.21,https://wfqqreader-1252317822.image.myqcloud.com/cover/101/36698101/s_36698101.jpg
Word Excel PPT PS 移动办公5合1（全5册）,罗亮,2020-04-01 00:00:00,计算机-软件学习,本书以实用为目的，以由浅入深的方式介绍了Word、Excel、PowerPoint、Photoshop和移动常用办公软件的基本操作和实用技巧，全书以案例的形式介绍软件的使用方法，涉及的案例非常广泛，包含了日常办公的大多数领域，如公文信函、通知启示、工作报告、工资管理、企业宣传、人事管理、市场分析、财务报表、图像处理、广告设计等，是广大电脑办公用户的入门学习手册。,0,89.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/651/31486651/s_31486651.jpg
MATLAB及Mathematica软件应用,李根强,2016-01-01 00:00:00,计算机-软件学习,本书详细介绍了MATLAB及Mathematica软件的应用，主要由两部分内容构成。第 一部分主要介绍MATLAB的基本语法规则，包含MATLAB的基础知识；第 二部分主要介绍MATLAB在各领域中的应用以及Mathematica的应用，包含二维图形、三维图形的绘制、系统仿真、GUI编程、MATLAB在数学中的应用、Mathematica及其应用等。,0,21.7,https://wfqqreader-1252317822.image.myqcloud.com/cover/506/32646506/s_32646506.jpg
48小时精通CREO Parametric 3.0中文版钣金设计技巧,闫伍平编著,2013-09-01 00:00:00,计算机-软件学习,本书以CREOParametric3.0软件应用为基础，通过实用、易理解、操作性强的实战案例，向读者详细讲解了钣金模块的设计技巧。全书图文并茂，讲解深入浅出，将每个知识点的具体使用方法进行相关点拨，使用户快速掌握其操作技巧。本书以CREOParametric3.0软件应用为基础，通过实用、易理解、操作性强的实战案例，向读者详细讲解了钣金模块的设计技巧。全书图文并茂，讲解深入浅出，将每个知识点的具体使用方法进行相关点拨，使用户快速掌握其操作技巧。,0,23.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/738/653738/s_653738.jpg
iPad+Procreate室内设计手绘表现技法,陈立飞编著,2021-06-01 00:00:00,计算机-软件学习,这是一本全面讲解iPad室内设计手绘表现技法的专业教程。全书共14章，第1章是iPad室内设计手绘概述，第2章讲解的是Procreate的操作技巧，第3章和第4章分别讲解了透视知识和材质表现技法，第5~13章分别讲解了单体、组合家具、单色和彩色空间效果图、不同功能空间的效果图、夜景效果图、平/立面图、鸟瞰图、平面图转空间效果图、毛坯房与方案改造效果图的绘制技法，第14章展示了一些优秀的iPad室内设计手绘作品。本书适合室内设计师和室内设计专业的学生阅读，也可以作为室内设计手绘培训机构的教材。,0,49.5,https://wfqqreader-1252317822.image.myqcloud.com/cover/659/38493659/s_38493659.jpg
Excel 2016函数与公式从入门到精通,赛贝尔资讯,2019-07-01 00:00:00,计算机-软件学习,《Excel2016函数与公式从入门到精通》内容丰富、图文并茂、由浅入深，结合大量的应用案例系统介绍了Excel函数在日常工作中进行数据计算、数据统计、数据处理、数据分析等方面的内容，具有较强的实用性和可操作性。读者只要跟随本书中的讲解边学习边操作，即可轻松地掌握运用Excel函数解决工作中的实际问题。全书共分13章，前5章是Excel函数基础知识的讲解，分别是：公式基础、函数基础、公式对单元格的引用、了解数组与数组公式、公式审核与修正等内容；后8章是Excel不同类别函数的应用案例讲解，分别是：逻辑函数、文本函数、数学与三角函数、统计函数、日期与时间函数、查找与引用函数、信息函数以及财务函数等内容。,0,48.86,https://wfqqreader-1252317822.image.myqcloud.com/cover/672/26125672/s_26125672.jpg
CorelDRAW 2020中文版入门与提高,万龙 卢思梦编著,2021-01-01 00:00:00,计算机-软件学习,本书重点介绍了CorelDRAW的各种基本操作方法和技巧。其最大的特点是，在进行知识点讲解的同时，不仅列举了大量的实例，还增加了上机操作，使读者能够在实践中掌握CorelDRAW的操作方法和技巧。全书分为10章，分别介绍了CorelDRAW X8基础，基本操作，对象编辑，对象组织，对象属性，图形绘制与编辑，文本应用，特效应用、打印输出和综合应用实例等内容。,0,69.86,https://wfqqreader-1252317822.image.myqcloud.com/cover/151/36862151/s_36862151.jpg
OrCAD电路设计与实践,华春梅等编著,2009-08-01 00:00:00,计算机-软件学习,本书针对Cadence SPB 16.0软件，以具体的电路为范例，讲解PCB设计的全过程。原理图设计采用Capture CIS软件，讲解元器件原理图符号的创建、原理图设计及原理图绘制的后处理等；PCB设计采用Capture/Layout Plus软件，在介绍PCB设计基础知识的基础上，详尽讲解元器件封装的创建，PCB的布局、布线，以及PCB设计的后处理技术等。本书给出了许多实用范例，并在每章后给出了相应的练习题，以便读者能尽快掌握该工具的使用并设计出高质量的PCB。,0,11.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/139/654139/s_654139.jpg
零基础学Revit 2018建筑设计（全视频教学版）,麓山文化,2020-06-01 00:00:00,计算机-软件学习,本书共13章。前面11章为基础部分，依次讲解了Revit的基础知识，以及创建标高与轴网、创建墙体、创建门窗与幕墙、创建楼板、创建天花板与屋顶、创建栏杆扶手与楼梯、创建洞口、创建台阶与坡道、创建体量与场地、添加注释、创建明细表、创建族的方法；后面2章为实战部分，通过构建教学楼和医院2个项目，帮助读者综合演练前面所学知识，积累实际经验。,0,42.8,https://wfqqreader-1252317822.image.myqcloud.com/cover/657/31630657/s_31630657.jpg
UG NX 6.0入门与提高,李丽华 赵娟 唐宏伟编著,2010-01-01 00:00:00,计算机-软件学习,UG NX 6.0是由Siemens PLM Software发布的CAD/CAM/CAE一体化解决方案软件，在工业领域中得到了广泛的应用，非常适合工程设计人员使用。本书将基础知识与实例相结合，系统地介绍了UG NX 6.0中文版在机械零件设计、零件装配和工程图等方面的基本操作和应用技巧。,0,22,https://wfqqreader-1252317822.image.myqcloud.com/cover/319/654319/s_654319.jpg
UG NX6完全自学手册,黄成等编著,2009-04-01 00:00:00,计算机-软件学习,本书主要介绍UG NX 6软件安装、系统配置与环境设置方法、草图设计、零件设计、曲面设计、装配设计以及UG工程图的设计等。本书最大特点是每讲解一个功能工具的含义及应用，就辅以实例和练习题来巩固、练习之。此外，本书最后更是迎合了当前设计主流，以3个工业品设计方案为读者开阔了视野。其次，在本书前面主要章节中还安排了大量的练习题，便于读者进一步巩固前面所学的软件功能模块及基本应用知识。,0,24.8,https://wfqqreader-1252317822.image.myqcloud.com/cover/328/654328/s_654328.jpg
中文版Photoshop CS6全能一本通·全彩版,互联网+数字艺术研究院,2017-03-01 00:00:00,计算机-软件学习,本书主要介绍Photoshop　CS6图像处理的相关知识，主要内容包括编辑和绘制图像、创建并编辑选区、应用图层、修饰图像、调整图像色彩、添加并编辑文字、使用通道与蒙版、使用滤镜、使用矢量工具和路径、使用3D工具与动画，以及自动化与输出。同时，本书最后还安排了一章综合应用，通过对5个综合实例的学习，读者可以进一步提高对Photoshop的综合运用能力。全书主要采用案例的形式对知识点进行讲解，读者在学习本书的过程中，不但能掌握各个知识点的使用方法，而且能掌握案例的制作方法，做到“学以致用”。 本书适合Photoshop初学者自学，也可作为各院校平面设计相关专业的教材。,0,43.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/735/31594735/s_31594735.jpg
中文版Photoshop CS6从新手到高手·全彩版,牟春花 李星,2017-05-01 00:00:00,计算机-软件学习,本书以Photoshop CS6为基础，结合图像处理的特点，以广告设计、海报设计、照片精修、淘宝美工等为例，系统讲述了Photoshop在图像处理中的应用，包括Photoshop CS6基本操作，图像编辑基本操作，创建和编辑选区，绘制和修饰图像，图层的应用，调整图像色彩，文字工具和3D应用，使用矢量工具和路径，使用通道、蒙版和滤镜，使用动作和输出图像等知识。本书还安排了一章综合案例，以进一步提高学生对知识的应用能力。 本书采用基础知识加实战案例的形式对知识点进行讲解，读者在学习的过程中不但能掌握各个知识点的使用方法，还能掌握案例的制作方法，做到“学以致用”。 本书适合Photoshop初学者自学，也可作为各院校平面设计相关专业的教材。,0,30.9,https://wfqqreader-1252317822.image.myqcloud.com/cover/737/31594737/s_31594737.jpg
中文版Photoshop CS6全能修炼圣经（移动学习版）,互联网+数字艺术研究院,2017-07-01 00:00:00,计算机-软件学习,本书主要讲解Photoshop CS6 的相关知识，包括进入Photoshop CS6 的全新世界、Photoshop 系统预设与优化调整、图像处理的基本操作、选区的创建与编辑、图层的初级应用、图层的高级应用、绘制图形、调整图像色彩、修饰图像、添加和编辑文字、蒙版与通道、认识并使用滤镜、3D视觉设计、视频与动画，以及图像的输出管理等知识。讲解完基础知识之后，本书后续章节安排了数码相片的精修、网页设计应用、淘宝美工应用、UI界面与App设计、平面设计5个Photoshop 常用领域的内容，以进一步提高读者在不同环境中应用Photoshop 的能力。 本书适合Photoshop初学者、图像处理爱好者、网店美工从业者、UI/App设计者等，也可作为各院校平面设计相关专业的教材。,0,66.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/739/31594739/s_31594739.jpg
工具软件直通车,先知文化编著,2011-09-01 00:00:00,计算机-软件学习,本书精选了当前最常用的工具软件相关内容，以“问题”与“解答”的方式介绍了软件的基础知识及应用技巧，内容包括：硬件性能测试与驱动安装、系统优化与清理工具、办公与学习辅助工具、电子图书阅读工具、图形图像处理工具、影音播放工具、媒体编辑工具、光盘刻录与应用工具、文件管理与数据恢复工具、网页浏览器、网络下载工具、网络通信工具、系统安全工具等。,0,15.2,https://wfqqreader-1252317822.image.myqcloud.com/cover/217/655217/s_655217.jpg
Photoshop CC 移动UI设计案例教程（全彩慕课版）,胡金黎 朱海燕,2020-04-01 00:00:00,计算机-软件学习,本书全面、系统地介绍了移动UI设计的相关知识点和基本设计技巧，包括初识移动UI设计、移动UI设计规范、iOS系统界面设计、Android系统界面设计和App界面设计实战等内容。   全书内容介绍均以知识点讲解加课堂案例制作为主线。每章的知识点讲解部分使学生能够系统地了解移动UI 设计的各类规范，案例部分可以使学生快速掌握移动UI设计流程并能完成案例制作。主要章节的最后还安排了课堂练习和课后习题，可以拓展学生对移动UI设计的实际应用能力。设计实战可以帮助学生对App界面设计有深入的认识，并且快速掌握制作App界面的规范和方法。   本书可作为高等院校、高职高专院校移动UI设计相关课程的教材，也可供初学者自学参考。,0,43.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/781/31594781/s_31594781.jpg
Flash ActionScript 3.0互动设计项目教程,刘本军 李登丰,2015-11-01 00:00:00,计算机-软件学习,ActionScript 3.0是Adobe公司和ActionScript 发展史上的一个重要里程碑，它是面向开发人员的一种脚本语言，实现了真正意义上的面向对象。本书详细介绍了ActionScript 3.0的基础知识，并介绍了在Flash CS6开发环境中进行系统开发的方法。全书共分为12个项目，从最基础的编程概念入手，详细讲解了ActionScript 3.0的语法、程序设计方法以及最为重要的部分核心类，以“任务+经典案例剖析+项目实训”的结构方式构建内容，主要包括：ActionScript 3.0入门基础、函数的定义与使用、事件的侦听与处理、面向对象的编程技巧、数组、时间、文本、数学、图形、滤镜等类以及组件的使用，并特别介绍了在智能手机平台上移动应用程序的开发。,0,30.9,https://wfqqreader-1252317822.image.myqcloud.com/cover/655/31630655/s_31630655.jpg
Photoshop UI设计案例教程,肖睿  雷琳  甘忆,2020-05-01 00:00:00,计算机-软件学习,本书是专门为用户界面设计（UI设计）初学者量身打造的一本UI设计学习用书。本书立足于实践，从实际工作任务出发，讲解Photoshop常用工具及命令的使用方法，旨在帮助读者掌握Photoshop的基本操作，同时掌握UI设计中常用的理论知识与设计技巧。本书共9章，主要内容包括Photoshop UI设计快速入门、选区在UI设计中的应用、图层在UI设计中的应用、调整图层及混合模式在UI设计中的应用、绘图工具及文字工具在UI设计中的应用、蒙版与通道在UI设计中的应用、矢量工具在UI设计中的应用、滤镜在UI设计中的应用以及一个综合项目—私厨手机App项目。本书适合作为院校UI设计相关课程的教材，也适合UI设计爱好者和App界面设计从业者阅读参考。,0,49.5,https://wfqqreader-1252317822.image.myqcloud.com/cover/675/31630675/s_31630675.jpg
不可不知的电脑工具软件,吴万军编著,2012-08-01 00:00:00,计算机-软件学习,本书通过丰富的实例，以图文并茂的形式循序渐进地讲述了常用工具软件的操作方法与应用技巧。全书主要内容包括工具软件概述，网页浏览、资源搜索和下载工具，网络聊天和邮件收发工具，文件管理工具，光盘刻录，文字处理与桌面应用工具，媒体播放和处理工具，图像浏览及处理工具，磁盘管理与硬件测试工具，电脑安全与防护工具，各种运行在互联网上的Web应用软件。每类软件主要介绍1～2种必备经典，然后介绍其他相关软件的特色，全面包含了常用工具软件中使用频率最高的前200个。,0,15.92,https://wfqqreader-1252317822.image.myqcloud.com/cover/518/654518/s_654518.jpg
Photoshop CC实例教程（第4版）,周建国,2016-08-01 00:00:00,计算机-软件学习,本书全面系统地介绍了Photoshop CC的基本操作方法和图形图像处理技巧，包括图像处理基础知识、初识Photoshop CC、绘制和编辑选区、绘制图像、修饰图像、编辑图像、绘制图形及路径、调整图像的色彩和色调、图层的应用、文字的使用、通道的应用、蒙版的使用、滤镜效果、动作的应用和综合设计实训等内容。 全书内容介绍均以课堂案例为主线，每个案例都有详细的操作步骤，学生通过实际操作可以快速熟悉软件功能并领会设计思路。每章中软件功能的解析部分能使学生深入学习软件功能和制作技巧。主要章节的最后还安排了课堂练习和课后习题，可以拓展学生对软件的实际应用能力。综合设计实训部分可以帮助学生快速掌握商业图形图像的设计理念和设计元素，顺利达到实战水平。,0,30.9,https://wfqqreader-1252317822.image.myqcloud.com/cover/731/31359731/s_31359731.jpg
中文版3ds Max 2016实战基础教程,任媛媛,2020-05-01 00:00:00,计算机-软件学习,本书介绍了中文版3ds Max 2016的常用功能及实际应用，包括3ds Max 2016的建模、灯光、摄影机、材质、环境和效果、渲染、粒子系统、动力学、毛发系统和动画技术等。本书面向零基础读者，帮助其快速且全面地掌握3ds Max 2016软件。 全书以各种重要技术为主线，通过工具剖析和步骤演示帮助读者快速上手，熟悉软件功能和制作思路。经验总结可以帮助读者拓宽知识面，了解更多的制作技巧。课外练习可以提升读者的实际操作能力，做到举一反三。商业案例制作都是实际工作中经常遇到的案例项目，既达到了强化训练的目的，又可以让读者更多地了解实际工作中出现的问题和处理方法。另外，本书所有内容均以中文版3ds Max 2016和VRay 3.50.04为基础进行编写，建议读者使用此版本进行学习。 本书适合作为院校和培训机构相关专业课程的教材，也可以作为3ds Max自学人员的参考用书。,0,30.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/950/31473950/s_31473950.jpg
基于深度学习的自然语言处理,卡蒂克·雷迪·博卡,2020-05-01 00:00:00,计算机-软件学习,将深度学习方法应用于各种自然语言处理任务可以将你的计算算法在速度和准确性方面提升到一个全新的水平。本书首先介绍自然语言处理领域的基本构件，接着介绍了使用最先进的神经网络模型可以解决的问题。随着学习的深入，读者将学习卷积神经网络、递归神经网络和迭代神经网络，此外还包括长期短期记忆网络（LSTM）。在后面的章节中，读者将能够使用自然语言处理技术开发应用程序，例如注意力模型和集束搜索（Beam Search）。,0,40,https://wfqqreader-1252317822.image.myqcloud.com/cover/40/31418040/s_31418040.jpg
面向服务的企业应用架构：SOA架构特色与全息视角,顾春红 于万钦,2013-02-01 00:00:00,计算机-软件学习,本书主要内容有：全方位的面向服务的架构设计，包括企业架构设计，业务架构设计及应用架构设计；架构的特色，指出架构设计时主要的关注点，利用这些特色来满足业务灵活应变的需求；架构视图的作用与关联，针对架构设计的特点，规约主要架构视图的构建元素；服务定义，如何定义有意义的服务或服务组件，以及逻辑服务与应用服务的关联；SOA的整合方式，以架构设计主导应用整合，并实现框架化的服务架构。本书基于具体实际案例，并展现制造业企业应用整合端到端的架构设计过程。对于企业架构设计，具有普遍的指导意义。,0,19.92,https://wfqqreader-1252317822.image.myqcloud.com/cover/610/680610/s_680610.jpg
Excel 2019从新手到高手,龙马高新教育,2020-06-01 00:00:00,计算机-软件学习,全书除第0章外分为6篇，共17章。第0章为初识Excel 2019，第1~4章介绍工作簿和工作表的基本操作、Excel数据的输入与编辑、管理和美化Excel工作表、查阅和打印工作表，第5~6章介绍公式的应用、函数的应用，第7~9章介绍图表在数据分析中的应用、表格数据的基本分析、数据的高级分析技巧，第10~12章介绍Excel在人事行政中的应用、Excel在市场营销中的应用、Excel在财务会计中的应用，第13~15章介绍宏、VBA的应用基础、用户窗体和控件的应用，第16~17章介绍Excel的协同办公、Excel的移动办公。本书附赠8小时与图书内容同步的视频教程，以及所有案例的配套素材和结果文件。此外，还附赠大量相关学习资源供读者扩展学习。 本书不仅适合Excel的初、中级用户学习使用，也可以作为各类院校相关专业学生和计算机基础办公培训班学员的教材或辅导用书。,0,37.2,https://wfqqreader-1252317822.image.myqcloud.com/cover/512/31403512/s_31403512.jpg
新编 中文版CorelDRAW X8入门与提高,时代印象,2020-05-01 00:00:00,计算机-软件学习,《新编 中文版CorelDRAW X8入门与提高》共11课，由浅入深地讲解了CorelDRAW X8的核心功能和应用技法，内容详尽，案例丰富，图文并茂。书中每个重要知识点均配有结合实际工作的操作练习。第110课结尾设置有“综合练习”和“课后习题”，“综合练习”可帮助读者系统地梳理和巩固本章所学知识；“课后习题”有助于读者拓展思维，进一步提升设计能力。附带学习资源，内容包含操作练习、综合练习和课后习题的素材文件、实例文件，以及PPT课件和在线教学视频。读者可通过在线方式获取这些资源，具体方法请参看本书前言。适合CorelDRAW X8初学者阅读使用，同时也可以作为相关教育培训机构的教材。,0,30.9,https://wfqqreader-1252317822.image.myqcloud.com/cover/510/31403510/s_31403510.jpg
SolidWorks 2013三维设计全解·视频精讲,谢龙汉 蔡明京 苏延全编著,2013-03-01 00:00:00,计算机-软件学习,本书以最新的Solidworks2013中文版为蓝本进行写作，共分12章依次介绍Solidworks 2013操作基础、草图绘制、零件建模、装配体、钣金、工程图等。全书以“功能讲解+典型实例+全书视频讲解”的方式，通过大量的典型实例及重点知识相结合的方法全面介绍机械零件、装配体及机械工程图的绘制过程。本书配有全程操作动画讲解，读者可以通过观看动画来学习。,0,23.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/828/680828/s_680828.jpg
After Effects CC 2019 影视后期特效合成案例教程,伍福军,2020-04-01 00:00:00,计算机-软件学习,本书是根据编者多年的教学经验编写而成的。编者将After Effects CC 2019的基本功能融入实例讲解过程中，使读者可边学边练，既能掌握软件功能，又能尽快掌握实际操作。本书内容包括After Effects CC 2019基础知识、图层与遮罩、绘画工具的使用、文字效果制作、视频画面处理技术、视频合成技术、三维空间效果、运动跟踪技术和专题训练。,0,48.86,https://wfqqreader-1252317822.image.myqcloud.com/cover/893/31391893/s_31391893.jpg
Photoshop CS6建筑与室内效果图后期处理（微课版）,互联网+数字艺术教育研究院,2016-12-01 00:00:00,计算机-软件学习,全书共有11章，其中第 1章主要介绍了建筑效果图表现的概念、方法，以及Photoshop后期的重要性；第 2~8章是本书的基础，汇集了Photoshop CS6在效果图后期的基本操作；第9~11章以实际案例操作为主，每个案例都是笔者从工作中精心挑选出来的，具有较强的代表性，通过对每个案例的详细讲解使读者对同类型的项目有一个透彻的理解。,0,43.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/733/31359733/s_31359733.jpg
中文版CorelDRAW X8基础培训教程（全彩版）,数字艺术教育研究室,2020-05-01 00:00:00,计算机-软件学习,《中文版CorelDRAW X8基础培训教程（全彩版）》全面系统地介绍了CorelDRAW X8的基本操作方法和矢量图形的制作技巧，包括初识CorelDRAW X8、绘制和编辑图形、绘制和编辑曲线、编辑轮廓线与填充颜色、排列和组合对象、编辑文本、编辑位图、应用特殊效果，以及商业案例实训等内容。 《中文版CorelDRAW X8基础培训教程（全彩版）》以课堂案例为主线，通过对各案例实际操作的讲解，帮助读者快速上手，熟悉软件功能和艺术设计思路。书中的软件功能解析部分能使读者深入学习软件功能。课堂练习和课后习题可以拓展读者的实际应用能力，提高读者的软件使用技巧。商业案例实训可以帮助读者快速掌握商业图形的设计理念和设计元素，顺利达到实战水平。 《中文版CorelDRAW X8基础培训教程（全彩版）》附带学习资源，内容包括书中所有案例的素材、效果文件以及在线视频，读者可通过在线方式获取这些资源，具体方法请参看本书前言。《中文版CorelDRAW X8基础培训教程（全彩版）》适合作为院校和培训机构艺术专业课程的教材，也可作为CorelDRAW X8自学人士的参考用书。,0,43.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/962/31473962/s_31473962.jpg
